@RELATION "NIPS paper_ALGORITHM_RUNS"

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE bac_metric NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
16_bac,1.0,73,0.0252525252525,ok
962_bac,1.0,96,0.0,ok
959_bac,1.0,40,0.0,ok
44_bac,1.0,84,0.0944563402773,ok
38_bac,1.0,94,0.0333618477331,ok
1067_bac,1.0,10,0.483182161754,ok
26_bac,1.0,41,0.00201137959653,ok
389_bac,1.0,16,0.356652579914,ok
807_bac,1.0,25,0.188086648921,ok
1112_bac,1.0,129,0.771129624736,ok
980_bac,1.0,13,0.00769196567516,ok
816_bac,1.0,20,0.358987629304,ok
752_bac,1.0,134,0.213765529059,ok
751_bac,1.0,102,0.1761416589,ok
720_bac,1.0,103,0.404578001026,ok
1019_bac,1.0,71,0.000923076923077,ok
1040_bac,1.0,127,0.00583090379009,ok
930_bac,1.0,90,0.471213732341,ok
772_bac,1.0,116,0.914246553885,ok
1021_bac,1.0,92,0.0595594361316,ok
903_bac,1.0,70,0.137096774194,ok
32_bac,1.0,93,0.00432093046185,ok
46_bac,1.0,58,0.0525501828994,ok
185_bac,1.0,64,0.33064343355,ok
28_bac,1.0,86,0.00540922612704,ok
31_bac,1.0,106,0.548340548341,ok
976_bac,1.0,6,0.0186343778836,ok
845_bac,1.0,37,0.23082010582,ok
1134_bac,1.0,133,0.0443176831944,ok
1068_bac,1.0,80,0.461818181818,ok
392_bac,1.0,2,0.335797310688,ok
14_bac,1.0,120,0.151515151515,ok
300_bac,1.0,79,0.0286992372707,ok
1161_bac,1.0,65,0.0888911620295,ok
179_bac,1.0,108,0.344090041257,ok
823_bac,1.0,15,0.0277803248682,ok
881_bac,1.0,118,0.00215644953459,ok
679_bac,1.0,142,0.704729358549,ok
723_bac,1.0,101,0.14368348845,ok
21_bac,1.0,14,0.0289855072464,ok
1128_bac,1.0,62,0.0790802764487,ok
6_bac,1.0,97,0.0363585387754,ok
734_bac,1.0,125,0.210145874286,ok
23_bac,1.0,115,0.621076519634,ok
1020_bac,1.0,100,0.0151515151515,ok
12_bac,1.0,69,0.0185185185185,ok
966_bac,1.0,88,0.245358572989,ok
1002_bac,1.0,124,0.382775957421,ok
1069_bac,1.0,132,0.692705498095,ok
396_bac,1.0,27,0.282656075236,ok
390_bac,1.0,39,0.355525989443,ok
993_bac,1.0,56,0.0342231348392,ok
821_bac,1.0,98,0.255504863346,ok
740_bac,1.0,54,0.166449207829,ok
913_bac,1.0,89,0.199517872613,ok
351_bac,1.0,76,0.167587361355,ok
897_bac,1.0,49,0.0124131242929,ok
3_bac,1.0,36,0.00759801803359,ok
806_bac,1.0,7,0.147206423553,ok
183_bac,1.0,122,0.613109224496,ok
822_bac,1.0,30,0.226298200181,ok
180_bac,1.0,28,0.340365970573,ok
18_bac,1.0,21,0.271043771044,ok
917_bac,1.0,109,0.187777777778,ok
971_bac,1.0,43,0.0,ok
30_bac,1.0,50,0.0920442038111,ok
1056_bac,1.0,31,0.283687943262,ok
958_bac,1.0,87,0.0045871559633,ok
1111_bac,1.0,107,0.562735645906,ok
978_bac,1.0,26,0.0151515151515,ok
393_bac,1.0,91,0.285957747958,ok
60_bac,1.0,33,0.184263538244,ok
1130_bac,1.0,139,0.131868131868,ok
1139_bac,1.0,111,0.249896907216,ok
715_bac,1.0,117,0.187090530077,ok
722_bac,1.0,110,0.0310608964605,ok
803_bac,1.0,77,0.118310590501,ok
184_bac,1.0,75,0.115382824799,ok
1119_bac,1.0,24,0.335267000693,ok
357_bac,1.0,23,0.274511009964,ok
799_bac,1.0,48,0.157508081105,ok
797_bac,1.0,137,0.203727865797,ok
1049_bac,1.0,34,0.31173618624,ok
846_bac,1.0,1,0.252542874108,ok
866_bac,1.0,114,0.172101449275,ok
837_bac,1.0,72,0.136972079054,ok
399_bac,1.0,11,0.350226808139,ok
1050_bac,1.0,19,0.456375565426,ok
761_bac,1.0,112,0.148096772772,ok
1169_bac,1.0,19,0.456375565426,ok
1114_bac,1.0,123,0.624737396867,ok
743_bac,1.0,126,0.098708794258,ok
914_bac,1.0,105,0.412951965722,ok
718_bac,1.0,74,0.147177419355,ok
293_bac,1.0,57,0.472455216971,ok
182_bac,1.0,104,0.117810241624,ok
843_bac,1.0,32,0.266315985666,ok
725_bac,1.0,136,0.120938201583,ok
1041_bac,1.0,44,0.0596432470378,ok
847_bac,1.0,67,0.278188407281,ok
1036_bac,1.0,128,0.00986768333707,ok
871_bac,1.0,63,1.0062992126,ok
813_bac,1.0,95,0.163978494624,ok
22_bac,1.0,4,0.127946127946,ok
849_bac,1.0,135,0.224140464296,ok
398_bac,1.0,42,0.345677750469,ok
991_bac,1.0,119,0.0,ok
391_bac,1.0,66,0.374983560525,ok
1120_bac,1.0,17,0.284106411474,ok
995_bac,1.0,131,0.00673400673401,ok
728_bac,1.0,78,0.0193440483739,ok
741_bac,1.0,38,0.53200280112,ok
910_bac,1.0,99,0.135528673835,ok
923_bac,1.0,138,0.0,ok
979_bac,1.0,47,0.205787939659,ok
934_bac,1.0,29,0.127827292533,ok
904_bac,1.0,45,0.180776014109,ok
953_bac,1.0,9,0.0298675683291,ok
977_bac,1.0,18,0.00963360707517,ok
1018_bac,1.0,68,0.373726716828,ok
395_bac,1.0,46,0.479895040618,ok
737_bac,1.0,51,0.24028226925,ok
735_bac,1.0,113,0.179866057191,ok
36_bac,1.0,12,0.025993883792,ok
1116_bac,1.0,121,0.0,ok
819_bac,1.0,85,0.222686281776,ok
1146_bac,1.0,82,0.0869565217391,ok
354_bac,1.0,83,0.997457246543,ok
273_bac,1.0,53,0.989262244115,ok
24_bac,1.0,141,0.0,ok
1166_bac,1.0,61,0.155229040622,ok
57_bac,1.0,35,0.333623440673,ok
833_bac,1.0,3,0.390531943109,ok
901_bac,1.0,5,0.127560495058,ok
1138_bac,1.0,22,0.184981018254,ok
1000_bac,1.0,60,0.0130276327241,ok
554_bac,1.0,8,0.0346109377777,ok
401_bac,1.0,81,0.465696805915,ok
1053_bac,1.0,55,0.669027510911,ok
181_bac,1.0,130,0.474643958319,ok
727_bac,1.0,140,0.139466638057,ok
1142_bac,1.0,52,0.142857142857,ok
912_bac,1.0,59,0.141522635301,ok
% 
% 
% 
